SensorID,DataType,SeqNo,TimeStamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,255,249,36865,1970,2098,2807,1836,1838,1862
0,255,250,36865,1945,2075,2819,1835,1838,1862
0,255,251,36865,1951,2095,2805,1835,1837,1862
0,255,252,36865,1953,2093,2795,1834,1839,1862
0,255,253,36865,1959,2074,2788,1835,1838,1861
0,255,254,36865,1955,2065,2825,1836,1838,1863
0,255,255,36880,1958,2090,2829,1834,1837,1861
0,255,0,36912,1938,2084,2807,1834,1838,1861
0,255,1,36912,1958,2091,2797,1836,1839,1861
0,255,2,36927,1960,2081,2803,1834,1837,1861
0,255,3,36958,1950,2081,2801,1835,1838,1863
0,255,4,36958,1949,2082,2810,1835,1839,1863
0,255,5,36990,1968,2055,2813,1835,1837,1861
0,255,6,37021,1944,2075,2809,1835,1837,1862
0,255,7,37021,1956,2062,2807,1834,1838,1862
0,255,8,37052,1967,2090,2811,1835,1838,1862
0,255,9,37083,1959,2079,2797,1835,1839,1862
0,255,10,37083,1951,2074,2805,1835,1838,1861
0,255,11,37130,1967,2085,2812,1835,1838,1861
0,255,12,37130,1961,2076,2804,1834,1838,1863
0,255,13,37161,1954,2076,2810,1836,1839,1863
0,255,14,37161,1936,2075,2798,1835,1838,1863
0,255,15,37192,1950,2078,2788,1835,1837,1863
0,255,16,37208,1960,2080,2812,1835,1838,1862
0,255,17,37239,1954,2095,2815,1836,1839,1861
0,255,18,37270,1950,2103,2813,1835,1837,1861
0,255,19,37270,1947,2082,2826,1835,1838,1863
0,255,20,37270,1960,2081,2817,1834,1838,1863
0,255,21,37317,1944,2072,2815,1835,1838,1862
0,255,22,37317,1952,2081,2783,1835,1838,1863
0,255,23,37348,1972,2079,2803,1834,1838,1863
0,255,24,37364,1956,2085,2802,1833,1838,1861
0,255,25,37395,1952,2084,2800,1835,1839,1862
0,255,26,37395,1963,2073,2790,1834,1837,1861
0,255,27,37426,1953,2080,2799,1834,1838,1862
0,255,28,37426,1961,2086,2807,1833,1838,1863
0,255,29,37458,1965,2081,2807,1835,1838,1862
0,255,30,37473,1958,2078,2797,1836,1838,1863
0,255,31,37504,1957,2078,2807,1833,1837,1863
0,255,32,37520,1957,2072,2794,1833,1838,1861
0,255,33,37536,1952,2085,2802,1835,1839,1862
0,255,34,37551,1963,2078,2802,1834,1837,1861
0,255,35,37582,1959,2093,2809,1834,1839,1862
0,255,36,37598,1942,2096,2792,1834,1839,1862
0,255,37,37614,1948,2083,2813,1834,1838,1861
0,255,38,37645,1945,2087,2805,1835,1839,1862
0,255,39,37645,1957,2081,2815,1834,1839,1863
0,255,40,37676,1979,2065,2798,1832,1839,1861
0,255,41,37707,1955,2066,2820,1836,1840,1861
0,255,42,37723,1949,2084,2805,1834,1838,1862
0,255,43,37738,1965,2074,2797,1834,1839,1861
0,255,44,37754,1951,2076,2823,1834,1839,1862
0,255,45,37785,1953,2075,2817,1835,1840,1863
0,255,46,37801,1947,2080,2823,1835,1838,1861
0,255,47,37816,1947,2072,2805,1834,1838,1862
0,255,48,37832,1946,2088,2802,1834,1838,1862
0,255,49,37848,1943,2068,2799,1835,1839,1861
0,255,50,37879,1946,2079,2798,1834,1838,1862
0,255,51,37894,1954,2086,2802,1834,1839,1862
0,255,52,37894,1955,2078,2798,1835,1839,1862
0,255,53,37926,1960,2070,2803,1834,1839,1862
0,255,54,37957,1944,2096,2807,1835,1838,1863
0,255,55,37972,1954,2082,2811,1834,1838,1863
0,255,56,38004,1950,2090,2800,1834,1838,1862
0,255,57,38004,1957,2078,2807,1835,1839,1862
0,255,58,38019,1956,2076,2784,1835,1840,1863
0,255,59,38050,1950,2079,2820,1835,1838,1862
0,255,60,38050,1959,2070,2802,1833,1840,1862
0,255,61,38082,1964,2060,2784,1834,1838,1860
0,255,62,38113,1935,2078,2811,1835,1839,1862
0,255,63,38113,1946,2070,2808,1833,1838,1862
0,255,64,38144,1949,2083,2807,1833,1839,1862
0,255,65,38160,1966,2071,2811,1834,1840,1862
0,255,66,38175,1950,2086,2822,1833,1839,1861
0,255,67,38222,1942,2074,2816,1834,1839,1861
0,255,68,38222,1959,2084,2810,1834,1839,1863
0,255,69,38222,1954,2082,2796,1834,1839,1860
0,255,70,38253,1953,2068,2803,1834,1839,1863
0,255,71,38284,1963,2077,2797,1834,1839,1864
0,255,72,38284,1960,2079,2810,1834,1839,1861
0,255,73,38331,1954,2080,2807,1834,1840,1863
0,255,75,38362,1969,2068,2799,1834,1839,1862
0,255,76,38394,1965,2091,2809,1834,1840,1863
0,255,77,38394,1960,2101,2808,1834,1839,1862
0,255,78,38425,1960,2086,2801,1835,1839,1862
0,255,79,38440,1958,2085,2816,1833,1839,1864
0,255,80,38456,1958,2089,2822,1835,1839,1863
0,255,81,38456,1970,2083,2811,1835,1839,1862
0,255,82,38503,1957,2078,2804,1834,1839,1862
0,255,83,38503,1944,2087,2807,1834,1840,1862
0,255,84,38534,1935,2070,2812,1833,1840,1862
0,255,85,38550,1945,2066,2780,1834,1839,1861
0,255,86,38581,1950,2086,2817,1834,1840,1862
0,255,87,38581,1966,2072,2785,1833,1838,1863
0,255,88,38612,1963,2085,2811,1834,1840,1863
0,255,89,38628,1957,2069,2787,1834,1840,1862
0,255,90,38643,1937,2073,2813,1833,1839,1862
0,255,91,38659,1963,2075,2815,1834,1840,1861
0,255,92,38690,1962,2063,2803,1833,1840,1863
0,255,93,38721,1957,2075,2814,1833,1839,1861
0,255,94,38721,1964,2086,2815,1835,1839,1862
0,255,95,38752,1969,2101,2788,1833,1838,1862
0,255,96,38768,1962,2095,2795,1835,1839,1862
0,255,97,38799,1937,2078,2808,1834,1840,1862
0,255,98,38799,1965,2083,2809,1833,1837,1861
0,255,99,38830,1950,2079,2805,1834,1839,1862
0,255,100,38830,1960,2066,2823,1833,1840,1862
0,255,101,38862,1966,2073,2801,1834,1839,1861
0,255,102,38893,1976,2082,2808,1835,1840,1860
0,255,103,38893,1942,2085,2818,1833,1838,1862
0,255,104,38924,1935,2071,2821,1834,1839,1863
0,255,105,38955,1947,2082,2779,1835,1840,1859
0,255,106,38955,1940,2072,2809,1834,1838,1860
0,255,107,38986,1950,2087,2783,1834,1839,1862
0,255,108,39018,1962,2077,2820,1834,1840,1863
0,255,109,39033,1967,2087,2789,1835,1839,1861
0,255,110,39033,1952,2073,2821,1834,1839,1863
0,255,111,39064,1948,2087,2790,1834,1839,1862
0,255,112,39096,1969,2079,2792,1835,1839,1862
0,255,113,39096,1968,2097,2793,1834,1840,1863
0,255,114,39111,1947,2096,2819,1834,1839,1862
0,255,115,39158,1934,2091,2810,1833,1840,1863
0,255,116,39158,1968,2083,2807,1834,1839,1863
0,255,117,39189,1962,2089,2814,1834,1839,1860
0,255,118,39189,1944,2068,2812,1835,1839,1863
0,255,119,39220,1948,2085,2795,1833,1838,1863
0,255,120,39252,1950,2080,2798,1834,1839,1862
0,255,121,39252,1944,2072,2817,1834,1840,1861
0,255,122,39283,1968,2086,2807,1834,1839,1862
0,255,123,39283,1948,2080,2818,1833,1840,1862
0,255,124,39314,1943,2074,2819,1832,1839,1863
0,255,125,39330,1956,2084,2807,1834,1839,1860
0,255,126,39361,1963,2082,2820,1835,1840,1862
0,255,127,39361,1968,2068,2797,1832,1838,1863
0,255,128,39392,1950,2090,2819,1834,1839,1862
0,255,129,39408,1960,2076,2819,1834,1840,1860
0,255,130,39439,1948,2089,2791,1833,1839,1862
0,255,131,39470,1956,2083,2827,1834,1839,1862
0,255,132,39470,1974,2088,2810,1834,1839,1863
0,255,133,39486,1962,2071,2812,1833,1840,1861
0,255,134,39532,1968,2075,2811,1835,1840,1862
0,255,135,39532,1952,2080,2805,1833,1839,1862
0,255,136,39532,1945,2099,2803,1834,1839,1863
0,255,137,39579,1959,2093,2807,1834,1840,1863
0,255,138,39579,1963,2071,2778,1833,1839,1861
0,255,139,39610,1955,2072,2829,1834,1840,1862
0,255,140,39626,1955,2074,2811,1833,1839,1863
0,255,141,39657,1957,2079,2805,1834,1840,1862
0,255,142,39657,1946,2071,2821,1835,1840,1862
0,255,143,39688,1943,2093,2799,1833,1839,1862
0,255,144,39720,1955,2097,2800,1834,1838,1862
0,255,145,39720,1959,2071,2795,1835,1840,1862
0,255,146,39751,1941,2085,2797,1835,1840,1863
0,255,147,39766,1938,2087,2806,1834,1839,1862
0,255,148,39782,1947,2087,2791,1833,1839,1863
0,255,149,39798,1951,2074,2805,1833,1839,1862
0,255,150,39829,1952,2090,2799,1835,1839,1862
0,255,151,39829,1944,2078,2811,1832,1838,1861
0,255,152,39860,1957,2086,2796,1833,1839,1862
0,255,153,39891,1951,2076,2814,1836,1840,1863
0,255,154,39907,1959,2082,2804,1833,1839,1862
0,255,155,39922,1952,2074,2811,1834,1839,1861
0,255,156,39954,1944,2076,2792,1833,1839,1863
0,255,157,39954,1949,2088,2823,1834,1839,1862
0,255,158,39985,1951,2091,2796,1835,1840,1862
0,255,159,39985,1954,2083,2807,1834,1839,1861
0,255,160,40016,1959,2109,2786,1832,1839,1863
0,255,161,40032,1953,2071,2792,1834,1840,1863
0,255,162,40063,1965,2075,2826,1834,1839,1863
0,255,163,40094,1942,2080,2826,1833,1839,1862
