SensorID,DataType,SeqNo,TimeStamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,255,201,34884,1914,1161,1799,1834,1839,1845
0,255,202,34884,1920,1151,1808,1834,1839,1846
0,255,203,34884,1920,1152,1794,1834,1838,1846
0,255,204,34884,1906,1134,1808,1834,1839,1846
0,255,205,34884,1912,1161,1792,1835,1840,1845
0,255,206,34884,1928,1149,1780,1834,1838,1845
0,255,207,34900,1903,1150,1803,1833,1840,1845
0,255,208,34931,1910,1129,1795,1834,1841,1846
0,255,209,34947,1920,1134,1796,1835,1839,1845
0,255,210,34947,1924,1137,1803,1834,1838,1846
0,255,211,34978,1896,1133,1788,1833,1837,1845
0,255,212,35009,1918,1138,1781,1834,1840,1845
0,255,213,35009,1944,1125,1793,1835,1840,1845
0,255,214,35040,1909,1166,1819,1835,1841,1846
0,255,215,35040,1919,1151,1788,1834,1840,1845
0,255,216,35071,1920,1156,1799,1832,1841,1846
0,255,217,35118,1907,1141,1811,1834,1839,1844
0,255,218,35118,1910,1152,1797,1834,1840,1846
0,255,219,35118,1914,1148,1769,1832,1838,1846
0,255,220,35149,1919,1124,1789,1834,1840,1845
0,255,221,35165,1904,1147,1790,1836,1840,1845
0,255,222,35196,1916,1142,1775,1833,1839,1845
0,255,223,35227,1926,1148,1806,1833,1840,1845
0,255,224,35227,1894,1129,1798,1834,1840,1846
0,255,225,35243,1913,1138,1786,1834,1839,1846
0,255,226,35274,1919,1143,1798,1834,1840,1846
0,255,227,35290,1918,1159,1783,1835,1840,1844
0,255,228,35305,1910,1138,1796,1833,1839,1843
0,255,229,35352,1904,1158,1791,1835,1840,1845
0,255,230,35352,1935,1147,1799,1834,1839,1845
0,255,231,35352,1917,1156,1813,1835,1840,1845
0,255,232,35383,1915,1153,1805,1834,1840,1846
0,255,233,35399,1916,1138,1797,1834,1840,1845
0,255,234,35415,1915,1107,1803,1836,1840,1846
0,255,235,35461,1904,1134,1802,1834,1839,1846
0,255,236,35461,1918,1147,1776,1833,1839,1845
0,255,237,35493,1915,1138,1791,1835,1840,1846
0,255,238,35524,1911,1138,1808,1834,1839,1845
0,255,239,35524,1921,1139,1800,1834,1840,1845
0,255,240,35555,1903,1148,1810,1833,1839,1846
0,255,241,35555,1925,1133,1789,1834,1839,1845
0,255,242,35586,1918,1156,1781,1834,1839,1846
0,255,243,35602,1917,1121,1804,1833,1838,1847
0,255,244,35617,1910,1153,1797,1834,1839,1846
0,255,245,35633,1907,1136,1795,1834,1839,1845
