SensorID,DataType,SeqNo,TimeStamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,255,99,606,1937,2146,875,1835,1840,1845
0,255,100,606,1926,2152,897,1834,1839,1845
0,255,101,606,1918,2131,897,1835,1841,1847
0,255,102,606,1940,2147,906,1833,1841,1845
0,255,103,606,1952,2128,902,1834,1840,1846
0,255,104,606,1942,2143,893,1834,1838,1843
0,255,105,606,1926,2126,883,1834,1839,1846
0,255,106,638,1944,2140,894,1833,1839,1845
0,255,107,653,1932,2158,883,1835,1839,1845
0,255,108,669,1942,2130,902,1833,1839,1844
0,255,109,684,1920,2155,893,1833,1839,1845
0,255,110,716,1930,2143,897,1835,1839,1846
0,255,111,716,1922,2130,899,1833,1838,1844
0,255,112,747,1914,2148,898,1835,1840,1845
0,255,113,747,1946,2150,875,1833,1839,1846
0,255,114,778,1946,2121,895,1833,1840,1845
0,255,115,794,1925,2148,885,1834,1842,1845
0,255,116,825,1941,2152,884,1835,1841,1845
0,255,117,840,1946,2152,884,1833,1840,1845
0,255,118,872,1927,2143,910,1834,1841,1846
0,255,119,903,1921,2143,886,1834,1839,1844
0,255,120,903,1930,2162,907,1835,1841,1845
0,255,121,934,1949,2133,897,1835,1840,1847
0,255,122,934,1927,2143,897,1834,1840,1845
0,255,123,965,1936,2151,888,1835,1840,1845
0,255,124,981,1944,2132,907,1834,1839,1844
0,255,125,1012,1925,2142,891,1835,1839,1846
0,255,126,1012,1950,2132,884,1834,1839,1847
0,255,127,1043,1930,2138,877,1835,1839,1845
0,255,128,1074,1944,2154,904,1834,1839,1844
0,255,129,1074,1932,2142,907,1833,1839,1846
0,255,130,1106,1929,2133,901,1834,1840,1847
0,255,131,1121,1936,2147,886,1835,1839,1845
0,255,132,1152,1927,2137,893,1833,1839,1845
0,255,133,1152,1951,2149,894,1834,1840,1845
0,255,134,1184,1954,2125,899,1833,1842,1846
0,255,135,1184,1945,2143,895,1834,1840,1845
0,255,136,1199,1918,2151,904,1834,1838,1846
0,255,137,1230,1931,2144,893,1834,1839,1845
0,255,138,1246,1930,2123,904,1834,1841,1846
0,255,139,1277,1934,2136,908,1835,1841,1845
0,255,141,1324,1934,2146,906,1834,1840,1845
