SensorID,DataType,SeqNo,TimeStamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,255,87,36285,1964,2106,2801,1836,1838,1864
0,255,88,36925,1947,2099,2797,1836,1838,1863
0,255,89,37565,1955,2090,2785,1838,1838,1864
0,255,90,38205,1951,2094,2800,1836,1837,1862
0,255,91,38845,1947,2099,2811,1837,1838,1864
0,255,92,39485,1953,2090,2807,1836,1838,1864
0,255,93,40125,1966,2084,2790,1837,1838,1862
0,255,94,40765,1946,2087,2803,1837,1839,1864
0,255,95,41405,1957,2105,2800,1837,1839,1861
0,255,96,42045,1948,2079,2793,1836,1838,1863
0,255,97,42685,1950,2100,2792,1837,1839,1863
0,255,98,43325,1943,2084,2802,1836,1837,1862
0,255,99,43965,1944,2095,2794,1836,1838,1863
0,255,100,44605,1944,2083,2795,1836,1839,1864
0,255,101,45245,1948,2087,2789,1836,1837,1864
0,255,102,45885,1953,2077,2798,1837,1839,1863
0,255,103,46525,1952,2097,2797,1836,1837,1864
0,255,104,47165,1936,2115,2803,1836,1838,1863
0,255,105,47805,1955,2096,2806,1838,1839,1862
0,255,106,48445,1955,2103,2806,1836,1838,1862
0,255,107,49085,1951,2086,2785,1836,1837,1863
0,255,108,49725,1959,2108,2801,1836,1839,1864
0,255,109,50365,1967,2087,2809,1836,1838,1862
0,255,110,51005,1958,2095,2806,1837,1838,1864
0,255,111,51645,1934,2093,2808,1836,1837,1863
0,255,112,52285,1962,2092,2811,1836,1839,1862
0,255,113,52925,1963,2108,2799,1837,1839,1863
0,255,114,53565,1946,2087,2800,1836,1838,1863
0,255,115,54205,1974,2097,2784,1836,1837,1863
0,255,116,54845,1959,2089,2800,1837,1838,1863
0,255,117,55485,1950,2087,2791,1837,1837,1863
0,255,118,56125,1960,2099,2805,1837,1837,1864
0,255,119,56765,1936,2079,2801,1835,1837,1864
0,255,120,57405,1934,2090,2797,1837,1840,1865
0,255,121,58045,1953,2097,2804,1837,1839,1863
0,255,122,58685,1955,2099,2799,1836,1837,1862
