SensorID,DataType,SeqNo,TimeStamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,255,69,25437,1956,2093,2796,1837,1838,1863
0,255,70,26077,1955,2091,2796,1838,1839,1864
0,255,71,26717,1927,2087,2778,1836,1838,1863
0,255,72,27357,1934,2079,2820,1837,1838,1864
0,255,73,27997,1938,2068,2794,1836,1838,1863
0,255,74,28637,1971,2095,2801,1837,1838,1864
0,255,75,29277,1972,2090,2784,1838,1838,1864
0,255,76,29917,1949,2081,2777,1836,1838,1863
0,255,77,30557,1954,2102,2800,1836,1838,1863
0,255,78,31197,1958,2091,2806,1836,1837,1864
0,255,79,31837,1946,2093,2805,1836,1838,1863
0,255,80,32477,1949,2079,2799,1837,1839,1863
0,255,81,33117,1966,2078,2803,1837,1839,1865
0,255,82,33757,1956,2097,2791,1837,1837,1863
0,255,83,34397,1942,2086,2798,1836,1839,1864
0,255,84,35037,1940,2099,2808,1836,1837,1862
0,255,85,35677,1956,2095,2803,1836,1838,1863
0,255,86,36317,1939,2096,2814,1836,1838,1864
0,255,87,36957,1950,2086,2795,1837,1838,1864
0,255,88,37597,1948,2084,2783,1838,1838,1863
0,255,89,38237,1937,2073,2794,1838,1839,1864
0,255,90,38877,1935,2084,2785,1837,1837,1863
0,255,91,39517,1958,2090,2803,1836,1839,1864
0,255,92,40157,1973,2087,2780,1836,1838,1862
0,255,93,40797,1942,2085,2804,1837,1839,1863
0,255,94,41437,1939,2088,2799,1837,1838,1864
0,255,95,42077,1970,2087,2799,1837,1838,1863
0,255,96,42717,1945,2089,2785,1837,1838,1863
0,255,97,43357,1941,2081,2796,1836,1838,1863
0,255,98,43997,1955,2090,2807,1836,1838,1863
0,255,99,44637,1962,2076,2799,1835,1839,1864
0,255,100,45277,1942,2104,2800,1837,1839,1864
0,255,101,45917,1943,2088,2801,1838,1838,1864
0,255,102,46557,1956,2079,2787,1836,1838,1865
0,255,103,47197,1941,2082,2797,1837,1839,1865
0,255,104,47837,1946,2098,2805,1838,1839,1864
0,255,105,48477,1960,2091,2792,1838,1839,1864
0,255,106,49117,1938,2085,2797,1836,1837,1863
0,255,107,49757,1950,2082,2799,1837,1839,1864
0,255,108,50397,1960,2090,2804,1836,1837,1863
0,255,109,51037,1952,2103,2791,1837,1838,1863
0,255,110,51677,1936,2082,2819,1837,1838,1864
0,255,111,52317,1956,2102,2803,1837,1838,1863
0,255,112,52957,1952,2111,2799,1837,1839,1863
0,255,113,53597,1937,2085,2782,1836,1837,1862
0,255,114,54237,1947,2086,2807,1836,1838,1864
0,255,115,54877,1943,2083,2782,1835,1838,1864
0,255,116,55517,1931,2092,2798,1836,1838,1862
0,255,117,56157,1931,2082,2794,1837,1838,1864
0,255,118,56797,1952,2073,2811,1837,1839,1863
0,255,119,57437,1944,2091,2787,1835,1838,1863
0,255,120,58077,1936,2091,2795,1837,1839,1863
0,255,121,58717,1934,2088,2811,1836,1837,1862
0,255,122,59357,1951,2087,2814,1837,1837,1864
0,255,123,59997,1952,2085,2802,1835,1839,1864
0,255,124,60637,1935,2095,2802,1835,1838,1863
0,255,125,61277,1948,2099,2795,1836,1838,1863
0,255,126,61917,1948,2082,2804,1836,1837,1863
0,255,127,62557,1952,2095,2815,1836,1838,1863
0,255,128,63197,1947,2084,2801,1837,1839,1863
0,255,129,63837,1929,2106,2780,1835,1838,1862
0,255,130,64477,1948,2105,2795,1836,1839,1863
0,255,131,65117,1957,2090,2790,1835,1839,1864
0,255,132,221,1963,2082,2800,1837,1839,1864
0,255,133,861,1952,2103,2791,1836,1838,1864
0,255,134,1501,1960,2072,2801,1835,1838,1864
0,255,135,2141,1954,2072,2772,1836,1838,1863
0,255,136,2781,1931,2100,2802,1837,1840,1863
0,255,137,3421,1935,2092,2779,1836,1838,1863
0,255,138,4061,1957,2088,2818,1837,1839,1863
0,255,139,4701,1922,2093,2791,1885,1865,1863
0,255,140,5341,1911,2101,2813,1843,1843,1863
0,255,141,5981,1897,2143,2801,1846,1844,1868
0,255,142,6621,1926,2111,2795,1842,1841,1863
0,255,143,7261,1913,2099,2803,1836,1838,1863
0,255,144,7901,2018,2075,2787,1836,1839,1892
0,255,145,8541,1729,2169,2889,1835,1839,1927
0,255,146,9181,1934,2108,2800,1836,1837,1864
0,255,147,9821,1944,2086,2806,1827,1835,1863
0,255,148,10461,1892,2115,2779,1833,1837,1863
0,255,149,11101,1935,2109,2808,1832,1836,1862
0,255,150,11741,1938,2080,2811,1833,1837,1860
0,255,151,12381,1930,2095,2787,1842,1842,1862
0,255,152,13021,1916,2094,2794,1838,1840,1862
0,255,153,13661,1919,2103,2791,1836,1839,1855
0,255,154,14301,1915,2114,2796,1832,1838,1863
0,255,155,14941,1932,2096,2782,1831,1838,1864
0,255,156,15581,1942,2091,2788,1831,1836,1862
0,255,157,16221,1922,2101,2801,1834,1837,1864
0,255,158,16861,1924,2116,2781,1836,1838,1862
0,255,159,17501,1931,2102,2811,1835,1839,1863
0,255,160,18141,1919,2098,2790,1836,1839,1863
0,255,161,18781,1918,2098,2811,1827,1833,1863
0,255,162,19421,1983,2174,2814,1834,1839,1870
0,255,163,20061,1960,2231,2823,1840,1842,1833
0,255,164,20701,2001,2214,2781,1841,1841,1819
0,255,165,21341,1950,2153,2800,1838,1840,1828
0,255,166,21981,1866,2247,2875,1834,1837,1820
0,255,167,22621,1915,2027,2889,1840,1840,1835
0,255,168,23261,1976,1987,2801,1835,1840,1866
0,255,169,23901,1915,2246,2700,1831,1837,1865
0,255,170,24541,1864,2165,2919,1833,1838,1879
0,255,171,25181,1960,2185,2766,1830,1838,1909
0,255,172,25821,1964,2158,2596,1833,1839,1916
0,255,173,26461,1860,2084,2805,1833,1838,1894
0,255,174,27101,1860,2364,2409,1838,1841,1880
0,255,175,27741,1936,2308,2211,1834,1838,1911
0,255,176,28381,1954,2205,2511,1830,1841,1927
0,255,177,29021,1959,2228,2990,1831,1838,1932
0,255,178,29661,1820,2232,3380,1840,1842,1912
0,255,179,30301,1841,2081,1725,1837,1841,1883
0,255,180,30941,1867,2287,3441,1823,1825,1819
0,255,181,31581,1950,2307,2210,1839,1842,1888
0,255,182,32221,1852,2295,3296,1840,1837,1891
0,255,183,32861,1879,2308,3778,1826,1839,1898
0,255,184,33501,2058,2155,2744,1833,1841,1839
0,255,185,34141,1709,2104,2678,1835,1839,1843
0,255,186,34781,1858,2093,2815,1836,1842,1916
0,255,187,35421,1979,2030,2801,1838,1842,1946
0,255,188,36061,2124,2106,2736,1832,1838,1894
0,255,189,36701,2100,1825,2818,1827,1836,1910
0,255,190,37341,1849,2146,2648,1840,1840,1877
0,255,191,37981,1950,2226,3185,1848,1841,1853
0,255,193,39261,1936,2136,2392,1826,1835,1912
0,255,194,39901,2055,2106,2627,1841,1844,1852
0,255,195,40541,1986,2155,3646,1843,1842,1857
0,255,196,41181,1904,2152,2816,1839,1845,1872
0,255,197,41821,1871,2086,2982,1833,1838,1868
0,255,198,42461,1875,2138,2744,1833,1839,1844
0,255,199,43101,1834,2165,2392,1835,1835,1845
0,255,200,43741,1894,1867,2775,1835,1837,1889
0,255,201,44381,1791,2060,1722,1830,1832,1898
0,255,202,45021,1973,2418,3028,1812,1823,2004
0,255,203,45661,1992,2158,3054,1833,1834,1881
0,255,204,46301,1900,2173,2930,1848,1846,1927
0,255,205,46941,1970,2035,3325,1834,1839,1900
0,255,206,47581,1926,2079,2911,1835,1838,1873
0,255,207,48221,1829,1842,2564,1837,1842,1883
0,255,208,48861,1896,1830,2548,1838,1844,1844
0,255,209,49501,1997,1990,2761,1840,1842,1896
0,255,210,50141,2051,2046,3244,1824,1833,1948
0,255,211,50781,1723,1941,2865,1830,1837,1874
0,255,212,51421,1932,2018,2709,1836,1842,1862
0,255,213,52061,1902,2066,3491,1843,1843,1859
0,255,214,52701,1944,2022,2274,1826,1826,1840
0,255,215,53341,1946,1916,3004,1826,1830,1919
0,255,216,53981,1878,1966,2637,1823,1836,1962
0,255,217,54621,1895,1965,2447,1843,1843,1839
0,255,218,55261,2056,1970,2837,1842,1842,1829
0,255,219,55901,2007,1805,2743,1837,1840,1811
0,255,220,56541,1917,1952,2808,1832,1836,1854
0,255,221,57181,1930,2087,2799,1833,1838,1863
0,255,222,57821,1938,2107,2807,1839,1840,1846
0,255,223,58461,1922,2126,2784,1838,1839,1852
0,255,224,59101,1931,2114,2796,1834,1839,1861
0,255,225,59741,1940,2087,2789,1834,1837,1860
0,255,226,60381,1951,2116,2803,1838,1839,1863
0,255,227,61021,1942,2087,2810,1835,1839,1862
0,255,228,61661,1912,2097,2797,1836,1839,1858
0,255,229,62301,1937,2099,2803,1838,1840,1855
0,255,230,62941,1926,2097,2782,1836,1839,1854
0,255,231,63581,1946,2093,2793,1836,1839,1850
0,255,232,64221,1958,2093,2797,1838,1841,1851
0,255,233,64861,1928,2085,2776,1833,1837,1862
0,255,234,65501,1915,2094,2801,1846,1845,1852
0,255,235,605,1857,2112,2780,1853,1849,1877
0,255,236,1245,1967,2116,2784,1839,1841,1847
0,255,237,1885,1930,2085,2795,1836,1838,1857
0,255,238,2525,1916,2135,2813,1835,1839,1850
0,255,239,3165,1945,2120,2863,1837,1839,1847
0,255,240,3805,1926,2110,2803,1839,1840,1848
0,255,241,4445,1990,2132,2816,1835,1839,1862
0,255,242,5085,1934,2094,2803,1834,1839,1874
0,255,243,5725,1929,2108,2797,1837,1840,1872
0,255,244,6365,1938,2117,2796,1835,1839,1867
0,255,245,7005,1941,2112,2796,1836,1839,1863
0,255,246,7645,1926,2102,2788,1835,1838,1863
0,255,247,8285,1943,2097,2798,1835,1840,1865
0,255,248,8925,1894,2118,2790,1835,1840,1857
0,255,249,9565,1965,2111,2802,1819,1831,1846
0,255,250,10205,1920,2089,2787,1801,1821,1864
0,255,251,10845,2107,1945,2657,1845,1849,1845
0,255,252,11485,1949,2090,2828,1837,1840,1863
0,255,253,12125,1962,2089,2812,1837,1839,1863
0,255,254,12765,1947,2080,2803,1835,1839,1863
0,255,255,13405,1944,2089,2803,1836,1839,1863
0,255,0,14045,1957,2098,2810,1836,1840,1864
0,255,1,14685,1951,2091,2798,1835,1839,1863
0,255,2,15325,1950,2089,2803,1836,1839,1863
0,255,3,15965,1951,2089,2807,1835,1839,1864
0,255,4,16605,1966,2081,2795,1835,1839,1861
0,255,5,17245,1942,2072,2802,1837,1839,1863
0,255,6,17885,1961,2099,2791,1837,1840,1863
0,255,7,18525,1950,2095,2802,1836,1839,1863
0,255,8,19165,1953,2085,2791,1836,1840,1865
0,255,9,19805,1952,2084,2813,1835,1838,1862
0,255,10,20445,1946,2091,2787,1836,1840,1863
0,255,11,21085,1942,2068,2794,1835,1839,1865
0,255,12,21725,1956,2097,2805,1835,1839,1863
0,255,13,22365,1957,2087,2810,1836,1840,1863
0,255,14,23005,1936,2093,2797,1836,1839,1863
0,255,15,23645,1942,2086,2810,1836,1839,1863
0,255,16,24285,1961,2107,2797,1836,1840,1864
0,255,17,24925,1952,2088,2783,1835,1839,1864
0,255,18,25565,1953,2087,2802,1835,1839,1863
0,255,19,26205,1965,2085,2782,1836,1839,1865
0,255,20,26845,1953,2084,2799,1835,1839,1863
0,255,21,27485,1953,2078,2802,1837,1839,1864
0,255,22,28125,1931,2098,2807,1836,1838,1863
0,255,23,28765,1974,2089,2798,1836,1839,1863
0,255,24,29405,1938,2085,2800,1835,1840,1862
0,255,25,30045,1942,2082,2809,1835,1838,1864
0,255,26,30685,1952,2101,2800,1836,1839,1864
0,255,27,31325,1948,2090,2793,1836,1839,1864
0,255,28,31965,1947,2093,2818,1835,1839,1863
0,255,29,32605,1953,2072,2795,1837,1840,1863
0,255,30,33245,1936,2099,2783,1836,1838,1863
0,255,31,33885,1964,2087,2814,1836,1838,1863
0,255,32,34525,1947,2085,2790,1837,1839,1863
0,255,33,35165,1958,2106,2786,1835,1837,1863
0,255,34,35805,1935,2083,2801,1835,1839,1863
0,255,35,36445,1954,2105,2792,1835,1839,1864
0,255,36,37085,1953,2092,2780,1835,1840,1864
0,255,37,37725,1940,2096,2808,1836,1839,1863
0,255,38,38365,1972,2083,2786,1835,1839,1863
0,255,39,39005,1961,2107,2816,1836,1839,1864
0,255,40,39645,1960,2096,2779,1837,1840,1864
0,255,41,40285,1951,2091,2792,1835,1839,1863
0,255,42,40925,1947,2062,2816,1837,1839,1865
0,255,43,41565,1938,2096,2808,1835,1839,1865
0,255,44,42205,1940,2095,2770,1835,1839,1862
0,255,45,42845,1942,2068,2820,1836,1837,1863
0,255,46,43485,1946,2083,2800,1837,1840,1865
0,255,47,44125,1967,2089,2791,1837,1839,1863
0,255,48,44765,1952,2100,2793,1836,1840,1865
0,255,49,45405,1950,2117,2815,1835,1839,1863
0,255,50,46045,1948,2080,2793,1836,1840,1863
0,255,51,46685,1964,2091,2801,1835,1839,1865
0,255,52,47325,1956,2087,2793,1836,1839,1863
0,255,53,47965,1935,2077,2795,1837,1840,1864
0,255,54,48605,1964,2087,2791,1836,1838,1863
0,255,56,49885,1950,2092,2800,1838,1840,1864
0,255,57,50525,1968,2084,2804,1836,1839,1862
0,255,58,51165,1960,2093,2799,1835,1839,1864
0,255,59,51805,1942,2070,2795,1837,1840,1864
0,255,60,52445,1942,2096,2794,1836,1839,1863
0,255,61,53085,1939,2076,2813,1836,1839,1864
0,255,62,53725,1944,2093,2789,1835,1839,1863
0,255,63,54365,1956,2079,2801,1837,1839,1864
0,255,64,55005,1944,2087,2806,1835,1841,1865
0,255,65,55645,1953,2083,2788,1835,1838,1862
0,255,66,56285,1954,2080,2800,1837,1840,1863
0,255,67,56925,1931,2083,2809,1835,1839,1865
0,255,68,57565,1946,2105,2777,1835,1840,1863
0,255,69,58205,1951,2085,2811,1836,1840,1864
0,255,70,58845,1940,2081,2803,1835,1839,1863
0,255,71,59485,1962,2092,2788,1836,1839,1864
0,255,72,60125,1943,2082,2795,1835,1839,1865
0,255,73,60765,1955,2077,2788,1835,1839,1864
0,255,74,61405,1936,2080,2808,1835,1839,1864
0,255,75,62045,1961,2107,2807,1835,1839,1864
0,255,76,62685,1944,2091,2802,1835,1839,1863
0,255,77,63325,1953,2083,2811,1837,1840,1864
0,255,78,63965,1946,2077,2831,1836,1838,1863
0,255,79,64605,1958,2100,2812,1835,1839,1863
0,255,80,65245,1950,2100,2811,1835,1840,1865
0,255,81,349,1964,2073,2811,1835,1839,1863
0,255,82,989,1962,2087,2788,1836,1838,1863
0,255,83,1629,1938,2087,2790,1835,1838,1865
